chr1	-174	0	0.0	nan
chr1	-173	0	0.0	nan
chr1	-172	0	0.0	nan
chr1	-171	0	0.0	nan
chr1	-170	0	0.0	nan
chr1	-169	0	0.0	nan
chr1	-168	0	0.0	nan
chr1	-167	0	0.0	nan
chr1	-166	0	0.0	nan
chr1	-165	0	0.0	nan
chr1	-164	0	0.0	nan
chr1	-163	0	0.0	nan
chr1	-162	0	0.0	nan
chr1	-161	0	0.0	nan
chr1	-160	0	0.0	nan
chr1	-159	0	0.0	nan
chr1	-158	0	0.0	nan
chr1	-157	0	0.0	nan
chr1	-156	0	0.0	nan
chr1	-155	0	0.0	nan
chr1	-154	0	0.0	nan
chr1	-153	0	0.0	nan
chr1	-152	0	0.0	nan
chr1	-151	0	0.0	nan
chr1	-150	0	0.0	nan
chr1	-149	0	0.0	nan
chr1	-148	0	0.0	nan
chr1	-147	0	0.0	nan
chr1	-146	0	0.0	nan
chr1	-145	0	0.0	nan
chr1	-144	0	0.0	nan
chr1	-143	0	0.0	nan
chr1	-142	0	0.0	nan
chr1	-141	0	0.0	nan
chr1	-140	0	0.0	nan
chr1	-139	2	95.0	2.1052631578947367
chr1	-138	1	111.0	0.9009009009009009
chr1	-137	2	126.0	1.5873015873015872
chr1	-136	0	147.0	0.0
chr1	-135	0	177.0	0.0
chr1	-134	0	217.0	0.0
chr1	-133	0	280.0	0.0
chr1	-132	1	366.0	0.273224043715847
chr1	-131	4	607.0	0.6589785831960462
chr1	-130	33	14941.0	0.22086875041831203
chr1	-129	64	29523.0	0.21678013751989972
chr1	-128	99	43740.0	0.22633744855967078
chr1	-127	119	58433.0	0.20365204593294886
chr1	-126	105	73373.0	0.14310441170457797
chr1	-125	164	88526.0	0.18525630888100672
chr1	-124	160	103675.0	0.15432843019049916
chr1	-123	269	118675.0	0.2266694754581841
chr1	-122	233	133859.0	0.17406375365123003
chr1	-121	252	149067.0	0.16905150033206542
chr1	-120	251	164090.0	0.1529648363702846
chr1	-119	318	179135.0	0.1775197476763335
chr1	-118	456	194462.0	0.23449311433596282
chr1	-117	300	209566.0	0.14315299237471726
chr1	-116	312	224731.0	0.13883264881124543
chr1	-115	409	239741.0	0.17060077333455687
chr1	-114	497	254835.0	0.19502815547314928
chr1	-113	560	269941.0	0.2074527396727433
chr1	-112	509	285234.0	0.17844997440697813
chr1	-111	647	300251.0	0.21548637639841334
chr1	-110	625	315367.0	0.19818180088595191
chr1	-109	551	330408.0	0.16676351662187355
chr1	-108	761	345431.0	0.22030448917439374
chr1	-107	636	360963.0	0.1761953441211426
chr1	-106	705	376139.0	0.18743071045544335
chr1	-105	653	391180.0	0.16693082468428855
chr1	-104	770	406234.0	0.18954592673188358
chr1	-103	892	421374.0	0.2116884288067133
chr1	-102	893	436429.0	0.20461518368394402
chr1	-101	929	451731.0	0.2056533645023255
chr1	-100	908	466797.0	0.19451710272345366
chr1	-99	927	481932.0	0.1923507880779861
chr1	-98	1287	497040.0	0.258932882665379
chr1	-97	940	512391.0	0.18345365160590252
chr1	-96	1010	527785.0	0.1913658023627045
chr1	-95	1185	543055.0	0.21820994190275386
chr1	-94	1461	558339.0	0.2616689860461118
chr1	-93	1179	573735.0	0.20549556851159506
chr1	-92	1387	589133.0	0.235430709194698
chr1	-91	1195	604530.0	0.19767422625841563
chr1	-90	1059	619729.0	0.17088114320937053
chr1	-89	1171	634980.0	0.18441525717345428
chr1	-88	1387	650272.0	0.21329535948034054
chr1	-87	1244	665473.0	0.18693470659215325
chr1	-86	1386	680800.0	0.20358401880141008
chr1	-85	1273	695825.0	0.18294829878202135
chr1	-84	1454	711015.0	0.20449638896507105
chr1	-83	1493	725973.0	0.20565503124771858
chr1	-82	2339	741111.0	0.31560724371922694
chr1	-81	1476	756187.0	0.19518981415972506
chr1	-80	1525	771392.0	0.1976945573716087
chr1	-79	1975	786308.0	0.2511738402763294
chr1	-78	2023	801402.0	0.25243261184773685
chr1	-77	1607	816719.0	0.19676290131611973
chr1	-76	1709	832020.0	0.20540371625682075
chr1	-75	1840	847232.0	0.2171778214231757
chr1	-74	1537	862281.0	0.1782481580830379
chr1	-73	1966	877306.0	0.2240951275837621
chr1	-72	1666	892494.0	0.18666792157706383
chr1	-71	1820	907540.0	0.2005421248650197
chr1	-70	2208	922590.0	0.23932624459402332
chr1	-69	1914	938060.0	0.20403812122891926
chr1	-68	1892	953323.0	0.1984636896413912
chr1	-67	2378	968602.0	0.2455084751012284
chr1	-66	1945	983992.0	0.19766420865210285
chr1	-65	2064	999117.0	0.20658241227003443
chr1	-64	2138	1014433.0	0.21075812793944992
chr1	-63	2727	1029643.0	0.2648490787583657
chr1	-62	2325	1044883.0	0.22251295121080542
chr1	-61	2597	1059875.0	0.24502889491685337
chr1	-60	2522	1075163.0	0.23456908394355092
chr1	-59	2172	1090513.0	0.19917231614845493
chr1	-58	2175	1105668.0	0.1967136608819284
chr1	-57	2336	1120895.0	0.20840489073463614
chr1	-56	2517	1136182.0	0.22153140958050735
chr1	-55	2562	1151457.0	0.22250070997006402
chr1	-54	2579	1166624.0	0.22106522752832103
chr1	-53	2571	1181881.0	0.21753459104596826
chr1	-52	2305	1197020.0	0.19256152779402183
chr1	-51	2416	1212256.0	0.19929783808040544
chr1	-50	2503	1227394.0	0.203927997040885
