chr1	-176	0	0.0	nan
chr1	-175	0	0.0	nan
chr1	-174	0	0.0	nan
chr1	-173	0	0.0	nan
chr1	-172	0	0.0	nan
chr1	-171	0	0.0	nan
chr1	-170	0	0.0	nan
chr1	-169	0	0.0	nan
chr1	-168	0	0.0	nan
chr1	-167	0	0.0	nan
chr1	-166	0	0.0	nan
chr1	-165	0	0.0	nan
chr1	-164	0	0.0	nan
chr1	-163	0	0.0	nan
chr1	-162	0	0.0	nan
chr1	-161	0	0.0	nan
chr1	-160	0	0.0	nan
chr1	-159	0	0.0	nan
chr1	-158	0	0.0	nan
chr1	-157	0	0.0	nan
chr1	-156	0	0.0	nan
chr1	-155	0	0.0	nan
chr1	-154	0	0.0	nan
chr1	-153	0	0.0	nan
chr1	-152	0	0.0	nan
chr1	-151	0	0.0	nan
chr1	-150	0	0.0	nan
chr1	-149	0	0.0	nan
chr1	-148	0	0.0	nan
chr1	-147	0	0.0	nan
chr1	-146	0	0.0	nan
chr1	-145	0	0.0	nan
chr1	-144	0	0.0	nan
chr1	-143	0	0.0	nan
chr1	-142	0	0.0	nan
chr1	-141	0	0.0	nan
chr1	-140	0	0.0	nan
chr1	-139	1	126.0	0.7936507936507936
chr1	-138	2	145.0	1.3793103448275863
chr1	-137	5	170.0	2.941176470588235
chr1	-136	0	194.0	0.0
chr1	-135	0	220.0	0.0
chr1	-134	9	252.0	3.571428571428571
chr1	-133	0	279.0	0.0
chr1	-132	1	379.0	0.2638522427440633
chr1	-131	0	554.0	0.0
chr1	-130	46	11652.0	0.394782011671816
chr1	-129	89	24804.0	0.3588130946621513
chr1	-128	161	39403.0	0.4085983300763901
chr1	-127	187	53679.0	0.3483671454386259
chr1	-126	219	68157.0	0.32131695937321186
chr1	-125	254	82364.0	0.30838715943858963
chr1	-124	288	96724.0	0.2977544353004425
chr1	-123	388	111938.0	0.34662045060658575
chr1	-122	424	126534.0	0.3350878024878689
chr1	-121	409	142354.0	0.28731191255602234
chr1	-120	472	156949.0	0.3007346335433803
chr1	-119	541	171853.0	0.31480393126683853
chr1	-118	729	186202.0	0.3915102952707275
chr1	-117	638	200837.0	0.31767054875346673
chr1	-116	664	215400.0	0.30826369545032495
chr1	-115	718	229527.0	0.31281722847421
chr1	-114	758	243980.0	0.310681203377326
chr1	-113	941	258105.0	0.3645803064644234
chr1	-112	900	272796.0	0.32991686095104034
chr1	-111	951	287581.0	0.3306894405402304
chr1	-110	1021	302740.0	0.33725308845874347
chr1	-109	1014	317119.0	0.3197537832800936
chr1	-108	1442	334210.0	0.4314652464019629
chr1	-107	1051	348884.0	0.3012462595017255
chr1	-106	1110	363436.0	0.30541828547529687
chr1	-105	1245	378313.0	0.32909257678165965
chr1	-104	1352	392963.0	0.3440527479686383
chr1	-103	1314	407678.0	0.32231319816129395
chr1	-102	1411	422456.0	0.333999280398432
chr1	-101	1623	437368.0	0.3710833897313018
chr1	-100	1460	452272.0	0.3228145894505961
chr1	-99	1470	467418.0	0.31449366519902955
chr1	-98	1841	482614.0	0.38146427579804976
chr1	-97	1611	497470.0	0.323838623434579
chr1	-96	1687	512631.0	0.3290866139581882
chr1	-95	1731	527135.0	0.32837887827596346
chr1	-94	1915	541829.0	0.3534325405247781
chr1	-93	1733	556885.0	0.3111953096240696
chr1	-92	1949	571898.0	0.34079503687720536
chr1	-91	1860	586736.0	0.3170079899648223
chr1	-90	1874	601882.0	0.3113567111161324
chr1	-89	1901	616455.0	0.3083761182892506
chr1	-88	2080	632073.0	0.3290759136998416
chr1	-87	2024	647272.0	0.3126969805584051
chr1	-86	2255	662093.0	0.3405865943304037
chr1	-85	2229	676871.0	0.32930942528192225
chr1	-84	2220	691594.0	0.32099757950473834
chr1	-83	2325	707046.0	0.32883291893313876
chr1	-82	3452	722311.0	0.4779104845419771
chr1	-81	2445	736916.0	0.33178815495931696
chr1	-80	2494	751861.0	0.33171024963390844
chr1	-79	2600	766862.0	0.33904405225451256
chr1	-78	2713	782287.0	0.346803666684989
chr1	-77	2623	797182.0	0.3290340223437057
chr1	-76	2443	811547.0	0.30103000812029374
chr1	-75	2666	826362.0	0.32261890067549087
chr1	-74	2697	841451.0	0.3205177722766982
chr1	-73	3049	856615.0	0.3559358638361458
chr1	-72	2825	871349.0	0.3242099319560819
chr1	-71	2981	886450.0	0.3362851824694004
chr1	-70	3136	901694.0	0.34778982670395947
chr1	-69	2972	917443.0	0.3239438308428971
chr1	-68	3351	932399.0	0.35939549484716304
chr1	-67	3787	947220.0	0.39980152446105444
chr1	-66	3346	962752.0	0.34754536993950674
chr1	-65	3421	977311.0	0.35004210532778207
chr1	-64	3643	992455.0	0.3670695396768619
chr1	-63	4087	1006872.0	0.40591058247721656
chr1	-62	3742	1021485.0	0.3663294125709139
chr1	-61	4173	1036212.0	0.4027168185660849
chr1	-60	4460	1050901.0	0.4243977310897982
chr1	-59	3897	1066509.0	0.3653977603564527
chr1	-58	3571	1081083.0	0.33031691368747823
chr1	-57	3792	1095730.0	0.3460706560922855
chr1	-56	3863	1110657.0	0.3478121508260426
chr1	-55	3834	1125884.0	0.340532417193956
chr1	-54	3876	1141018.0	0.33969665684502787
chr1	-53	4352	1155586.0	0.37660546250993004
chr1	-52	4016	1170462.0	0.3431123778473799
chr1	-51	4097	1185008.0	0.3457360625413499
chr1	-50	4183	1200051.0	0.3485685191712686
chr1	-49	4449	1214964.0	0.36618368939326595
chr1	-48	5209	1229899.0	0.4235307126845375
chr1	-47	4379	1245010.0	0.35172408253748966
chr1	-46	4399	1259736.0	0.34920014987267173
chr1	-45	4519	1274410.0	0.3545954598598567
chr1	-44	4933	1289589.0	0.38252497501141836
chr1	-43	4689	1304507.0	0.35944613558992017
chr1	-42	4466	1319154.0	0.33855031330686186
chr1	-41	4860	1333901.0	0.3643448801672688
chr1	-40	5913	1348521.0	0.4384803796158903
chr1	-39	4960	1363622.0	0.36373716469813483
chr1	-38	4955	1378772.0	0.3593777651417348
chr1	-37	5017	1393507.0	0.36002689616916167
chr1	-36	5172	1408772.0	0.3671282507034495
chr1	-35	5275	1423811.0	0.3704845657183432
chr1	-34	4984	1438608.0	0.34644600891973354
chr1	-33	5422	1453642.0	0.3729941760075727
chr1	-32	5882	1468410.0	0.4005693232816448
chr1	-31	5344	1484599.0	0.35996252186617395
chr1	-30	5538	1499530.0	0.36931571892526327
chr1	-29	6073	1514548.0	0.40097771744441246
chr1	-28	6040	1529469.0	0.3949082982394544
chr1	-27	6108	1544347.0	0.39550696831735355
chr1	-26	5971	1559522.0	0.38287372669317904
chr1	-25	6006	1574528.0	0.3814476465328022
chr1	-24	7418	1589419.0	0.4667114209657742
chr1	-23	6458	1604343.0	0.4025323761814026
chr1	-22	6299	1619523.0	0.38894168221136716
chr1	-21	6597	1635166.0	0.4034452771155956
chr1	-20	6509	1650128.0	0.39445424839770005
chr1	-19	7003	1665419.0	0.4204947823941002
chr1	-18	6878	1680165.0	0.40936455645725267
chr1	-17	6973	1695414.0	0.4112859749889997
chr1	-16	8077	1710976.0	0.4720697426498092
chr1	-15	6831	1725904.0	0.39579258174266935
chr1	-14	7548	1740602.0	0.4336430729138539
chr1	-13	7113	1755765.0	0.40512255341688663
chr1	-12	7191	1771091.0	0.4060209215675536
chr1	-11	7243	1786416.0	0.4054486748887158
chr1	-10	7297	1801122.0	0.40513635389496105
chr1	-9	7898	1801127.0	0.43850322603569875
chr1	-8	7819	1801252.0	0.43408695729414876
chr1	-7	7581	1801309.0	0.4208606074804489
chr1	-6	7224	1801324.0	0.40103834734894994
chr1	-5	8112	1801301.0	0.450341170076517
chr1	-4	7982	1801343.0	0.44311383229068535
chr1	-3	7371	1801547.0	0.4091483597152891
chr1	-2	7611	1801645.0	0.42244726347310374
chr1	-1	7603	1801678.0	0.42199549531048275
chr1	0	8080	1776485.0	0.45483074723400424
chr1	1	8072	1761820.0	0.45816258187556047
chr1	2	8174	1747306.0	0.4678058680048028
chr1	3	8865	1732435.0	0.5117075099498682
chr1	4	8604	1718269.0	0.50073649702113
chr1	5	8182	1703900.0	0.4801924995598333
chr1	6	8807	1688586.0	0.5215606430469043
chr1	7	8114	1673850.0	0.4847507243779311
chr1	8	8411	1657921.0	0.507322122103526
chr1	9	7720	1643251.0	0.46980041393554606
chr1	10	7600	1627658.0	0.4669285562446165
chr1	11	7723	1612524.0	0.4789386080455237
chr1	12	7494	1597037.0	0.4692439811976805
chr1	13	7934	1581777.0	0.5015877712218599
chr1	14	7695	1566919.0	0.4910911157500803
chr1	15	7865	1551834.0	0.5068196727227268
chr1	16	7695	1536973.0	0.5006594130150627
chr1	17	7285	1521564.0	0.47878367258951976
chr1	18	8409	1506121.0	0.5583216753501213
chr1	19	7598	1490210.0	0.509861026298307
chr1	20	7229	1475161.0	0.49004820490780326
chr1	21	7336	1457394.0	0.5033642240876524
